load,tempc,year,month,day,hour
8694,-11,2017,1,22,17
8911,-11,2017,1,22,18
9073,-11,2017,1,22,19
9105,-10,2017,1,22,20
9043,-9,2017,1,22,21
8975,-8,2017,1,22,22
8859,-7,2017,1,22,23
8579,-7,2017,1,23,0
8797,-6,2017,1,23,1
8350,-6,2017,1,23,2
8368,-6,2017,1,23,3
8288,-6,2017,1,23,4
8339,-5,2017,1,23,5
8629,-5,2017,1,23,6
8604,-5,2017,1,23,7
8902,-5,2017,1,23,8
9129,-5,2017,1,23,9
9146,-5,2017,1,23,10
9168,-4,2017,1,23,11
8995,-4,2017,1,23,12
8798,-6,2017,1,23,13
8754,-7,2017,1,23,14
8552,-7,2017,1,23,15
8492,-8,2017,1,23,16
8752,-8,2017,1,23,17
8906,-10,2017,1,23,18
9064,-12,2017,1,23,19
8982,-12,2017,1,23,20
9025,-13,2017,1,23,21
8969,-13,2017,1,23,22
8706,-14,2017,1,23,23
8469,-14,2017,1,24,0
8227,-15,2017,1,24,1
8232,-15,2017,1,24,2
8161,-15,2017,1,24,3
8167,-16,2017,1,24,4
8036,-19,2017,1,24,5
8193,-21,2017,1,24,6
8367,-22,2017,1,24,7
8672,-23,2017,1,24,8
8836,-23,2017,1,24,9
8886,-25,2017,1,24,10
8856,-23,2017,1,24,11
8851,-23,2017,1,24,12
8522,-22,2017,1,24,13
8606,-21,2017,1,24,14
8515,-20,2017,1,24,15
8607,-20,2017,1,24,16
8614,-21,2017,1,24,17
8942,-23,2017,1,24,18
9189,-25,2017,1,24,19
9212,-26,2017,1,24,20
9050,-27,2017,1,24,21
8996,-27,2017,1,24,22
8799,-27,2017,1,24,23
8513,-29,2017,1,25,0
8324,-29,2017,1,25,1
8234,-29,2017,1,25,2
8282,-28,2017,1,25,3
8240,-28,2017,1,25,4
8154,-26,2017,1,25,5
8354,-25,2017,1,25,6
8514,-23,2017,1,25,7
8965,-22,2017,1,25,8
9045,-20,2017,1,25,9
9247,-19,2017,1,25,10
9186,-17,2017,1,25,11
9108,-16,2017,1,25,12
8920,-16,2017,1,25,13
8782,-15,2017,1,25,14
8775,-15,2017,1,25,15
8795,-15,2017,1,25,16
8820,-14,2017,1,25,17
8978,-14,2017,1,25,18
9146,-13,2017,1,25,19
9060,-13,2017,1,25,20
9060,-12,2017,1,25,21
9016,-11,2017,1,25,22
8796,-11,2017,1,25,23
8600,-12,2017,1,26,0
8384,-12,2017,1,26,1
8294,-13,2017,1,26,2
8152,-16,2017,1,26,3
8242,-16,2017,1,26,4
8042,-17,2017,1,26,5
8059,-18,2017,1,26,6
8137,-20,2017,1,26,7
8373,-20,2017,1,26,8
8658,-22,2017,1,26,9
8614,-22,2017,1,26,10
8721,-21,2017,1,26,11
8681,-20,2017,1,26,12
8606,-18,2017,1,26,13
8601,-18,2017,1,26,14
8602,-17,2017,1,26,15
8532,-17,2017,1,26,16
8554,-18,2017,1,26,17
8820,-20,2017,1,26,18
9096,-21,2017,1,26,19
9116,-21,2017,1,26,20
8962,-21,2017,1,26,21
8994,-20,2017,1,26,22
8694,-21,2017,1,26,23
8455,-21,2017,1,27,0
8340,-21,2017,1,27,1
8130,-21,2017,1,27,2
8257,-23,2017,1,27,3
8117,-24,2017,1,27,4
8060,-24,2017,1,27,5
8182,-23,2017,1,27,6
8252,-25,2017,1,27,7
8363,-25,2017,1,27,8
8508,-27,2017,1,27,9
8777,-28,2017,1,27,10
8829,-26,2017,1,27,11
8857,-24,2017,1,27,12
8754,-23,2017,1,27,13
8529,-21,2017,1,27,14
8555,-20,2017,1,27,15
8564,-19,2017,1,27,16
8721,-20,2017,1,27,17
8861,-21,2017,1,27,18
9068,-23,2017,1,27,19
9084,-25,2017,1,27,20
9092,-26,2017,1,27,21
9075,-26,2017,1,27,22
8837,-26,2017,1,27,23
8739,-26,2017,1,28,0
8466,-26,2017,1,28,1
8385,-27,2017,1,28,2
8377,-28,2017,1,28,3
8380,-28,2017,1,28,4
8411,-27,2017,1,28,5
8491,-26,2017,1,28,6
8592,-26,2017,1,28,7
8995,-26,2017,1,28,8
9255,-26,2017,1,28,9
9430,-26,2017,1,28,10
9374,-24,2017,1,28,11
9221,-22,2017,1,28,12
9102,-20,2017,1,28,13
9049,-20,2017,1,28,14
8958,-19,2017,1,28,15
8979,-19,2017,1,28,16
9027,-19,2017,1,28,17
9206,-19,2017,1,28,18
9342,-19,2017,1,28,19
9384,-19,2017,1,28,20
9186,-20,2017,1,28,21
9088,-20,2017,1,28,22
8886,-20,2017,1,28,23
8600,-20,2017,1,29,0
8557,-20,2017,1,29,1
8239,-20,2017,1,29,2
8371,-20,2017,1,29,3
8311,-20,2017,1,29,4
8279,-20,2017,1,29,5
8425,-20,2017,1,29,6
8544,-20,2017,1,29,7
8821,-20,2017,1,29,8
9080,-19,2017,1,29,9
9239,-18,2017,1,29,10
9162,-17,2017,1,29,11
9030,-15,2017,1,29,12
8886,-14,2017,1,29,13
8716,-13,2017,1,29,14
8742,-13,2017,1,29,15
8817,-12,2017,1,29,16
8861,-11,2017,1,29,17
9019,-11,2017,1,29,18
9238,-11,2017,1,29,19
9184,-11,2017,1,29,20
9085,-10,2017,1,29,21
9017,-10,2017,1,29,22
8695,-10,2017,1,29,23
8566,-10,2017,1,30,0
8340,-10,2017,1,30,1
8181,-10,2017,1,30,2
8032,-9,2017,1,30,3
7996,-9,2017,1,30,4
8090,-9,2017,1,30,5
8214,-10,2017,1,30,6
8404,-10,2017,1,30,7
8665,-11,2017,1,30,8
8969,-10,2017,1,30,9
9048,-10,2017,1,30,10
9097,-10,2017,1,30,11
9015,-10,2017,1,30,12
8990,-10,2017,1,30,13
8871,-9,2017,1,30,14
8797,-9,2017,1,30,15
8847,-9,2017,1,30,16
8951,-11,2017,1,30,17
9035,-11,2017,1,30,18
9112,-12,2017,1,30,19
9109,-13,2017,1,30,20
9106,-14,2017,1,30,21
9119,-13,2017,1,30,22
8730,-13,2017,1,30,23
8523,-13,2017,1,31,0
8291,-13,2017,1,31,1
8137,-12,2017,1,31,2
8051,-11,2017,1,31,3
8049,-11,2017,1,31,4
7928,-11,2017,1,31,5
8137,-11,2017,1,31,6
8340,-13,2017,1,31,7
8578,-13,2017,1,31,8
8874,-13,2017,1,31,9
9096,-14,2017,1,31,10
9157,-14,2017,1,31,11
8963,-14,2017,1,31,12
8858,-15,2017,1,31,13
8850,-15,2017,1,31,14
8867,-16,2017,1,31,15
8834,-16,2017,1,31,16
9016,-16,2017,1,31,17
9051,-17,2017,1,31,18
9303,-18,2017,1,31,19
9290,-18,2017,1,31,20
9247,-18,2017,1,31,21
9163,-18,2017,1,31,22
8777,-20,2017,1,31,23
8530,-20,2017,2,1,0
8331,-21,2017,2,1,1
8073,-22,2017,2,1,2
8155,-22,2017,2,1,3
8091,-22,2017,2,1,4
8108,-23,2017,2,1,5
8256,-22,2017,2,1,6
8457,-22,2017,2,1,7
8708,-22,2017,2,1,8
8906,-20,2017,2,1,9
9019,-20,2017,2,1,10
8966,-19,2017,2,1,11
8829,-18,2017,2,1,12
8746,-17,2017,2,1,13
8714,-16,2017,2,1,14
8660,-15,2017,2,1,15
8645,-15,2017,2,1,16
8683,-15,2017,2,1,17
8870,-15,2017,2,1,18
9108,-16,2017,2,1,19
9080,-16,2017,2,1,20
