load,tempc,year,month,day,hour
1568,4,2017,1,18,15
1548,3,2017,1,18,16
1723,2,2017,1,18,17
1790,0,2017,1,18,18
1819,0,2017,1,18,19
1735,-2,2017,1,18,20
1592,-4,2017,1,18,21
1586,-5,2017,1,18,22
1482,-5,2017,1,18,23
1453,-4,2017,1,19,0
1455,-5,2017,1,19,1
1425,-6,2017,1,19,2
1437,-5,2017,1,19,3
1438,-6,2017,1,19,4
1399,-5,2017,1,19,5
1408,-5,2017,1,19,6
1428,-6,2017,1,19,7
1444,-5,2017,1,19,8
1475,-4,2017,1,19,9
1558,-1,2017,1,19,10
1551,0,2017,1,19,11
1568,1,2017,1,19,12
1528,3,2017,1,19,13
1510,2,2017,1,19,14
1510,2,2017,1,19,15
1508,3,2017,1,19,16
1564,2,2017,1,19,17
1616,2,2017,1,19,18
1736,1,2017,1,19,19
1647,1,2017,1,19,20
1593,1,2017,1,19,21
1591,0,2017,1,19,22
1485,-1,2017,1,19,23
1468,-1,2017,1,20,0
1456,-2,2017,1,20,1
1445,-3,2017,1,20,2
1452,-3,2017,1,20,3
1451,-4,2017,1,20,4
1455,-3,2017,1,20,5
1466,-3,2017,1,20,6
1480,-5,2017,1,20,7
1486,-6,2017,1,20,8
1527,-5,2017,1,20,9
1600,-3,2017,1,20,10
1591,-2,2017,1,20,11
1611,1,2017,1,20,12
1533,1,2017,1,20,13
1518,2,2017,1,20,14
1520,3,2017,1,20,15
1521,3,2017,1,20,16
1605,2,2017,1,20,17
1639,2,2017,1,20,18
1715,2,2017,1,20,19
1860,2,2017,1,20,20
1788,4,2017,1,20,21
1602,2,2017,1,20,22
1548,3,2017,1,20,23
1459,2,2017,1,21,0
1441,3,2017,1,21,1
1447,3,2017,1,21,2
1447,3,2017,1,21,3
1437,2,2017,1,21,4
1484,1,2017,1,21,5
1494,1,2017,1,21,6
1509,0,2017,1,21,7
1522,0,2017,1,21,8
1569,1,2017,1,21,9
1752,1,2017,1,21,10
1746,1,2017,1,21,11
1742,1,2017,1,21,12
1639,1,2017,1,21,13
1628,1,2017,1,21,14
1782,1,2017,1,21,15
1680,1,2017,1,21,16
1770,0,2017,1,21,17
1786,0,2017,1,21,18
1879,0,2017,1,21,19
1895,-1,2017,1,21,20
1722,-1,2017,1,21,21
1816,-4,2017,1,21,22
1570,-2,2017,1,21,23
1501,-3,2017,1,22,0
1490,-2,2017,1,22,1
1485,-2,2017,1,22,2
1492,-3,2017,1,22,3
1495,-2,2017,1,22,4
1494,-2,2017,1,22,5
1491,-2,2017,1,22,6
1505,-2,2017,1,22,7
1524,-2,2017,1,22,8
1553,-2,2017,1,22,9
1622,-2,2017,1,22,10
1636,-2,2017,1,22,11
1658,-2,2017,1,22,12
1617,-1,2017,1,22,13
1566,-1,2017,1,22,14
1566,-1,2017,1,22,15
1540,-1,2017,1,22,16
1635,-1,2017,1,22,17
1685,-1,2017,1,22,18
1852,-1,2017,1,22,19
1852,-1,2017,1,22,20
1833,-2,2017,1,22,21
1836,-2,2017,1,22,22
1563,-2,2017,1,22,23
1498,-3,2017,1,23,0
1486,-3,2017,1,23,1
1491,-3,2017,1,23,2
1393,-4,2017,1,23,3
1437,-4,2017,1,23,4
1425,-4,2017,1,23,5
1495,-4,2017,1,23,6
1515,-4,2017,1,23,7
1527,-4,2017,1,23,8
1576,-4,2017,1,23,9
1662,-4,2017,1,23,10
1713,-4,2017,1,23,11
1775,-3,2017,1,23,12
1824,-3,2017,1,23,13
1829,-3,2017,1,23,14
1845,-3,2017,1,23,15
1825,-2,2017,1,23,16
1859,-2,2017,1,23,17
1892,-2,2017,1,23,18
1892,-3,2017,1,23,19
1908,-3,2017,1,23,20
1852,-3,2017,1,23,21
1841,-3,2017,1,23,22
1566,-3,2017,1,23,23
1606,-3,2017,1,24,0
1496,-4,2017,1,24,1
1497,-4,2017,1,24,2
1501,-4,2017,1,24,3
1502,-4,2017,1,24,4
1489,-4,2017,1,24,5
1489,-5,2017,1,24,6
1512,-5,2017,1,24,7
1523,-5,2017,1,24,8
1601,-5,2017,1,24,9
1665,-5,2017,1,24,10
1654,-4,2017,1,24,11
1651,-2,2017,1,24,12
1600,-1,2017,1,24,13
1576,-1,2017,1,24,14
1565,0,2017,1,24,15
1567,0,2017,1,24,16
1671,0,2017,1,24,17
1680,-2,2017,1,24,18
1756,-3,2017,1,24,19
1875,-2,2017,1,24,20
1602,-2,2017,1,24,21
1633,-3,2017,1,24,22
1532,-4,2017,1,24,23
1471,-5,2017,1,25,0
1430,-6,2017,1,25,1
1429,-6,2017,1,25,2
1465,-7,2017,1,25,3
1487,-7,2017,1,25,4
1491,-8,2017,1,25,5
1488,-8,2017,1,25,6
1505,-8,2017,1,25,7
1555,-8,2017,1,25,8
1581,-7,2017,1,25,9
1854,-6,2017,1,25,10
1867,-6,2017,1,25,11
1861,-3,2017,1,25,12
1678,-1,2017,1,25,13
1639,0,2017,1,25,14
1633,1,2017,1,25,15
1606,1,2017,1,25,16
1652,0,2017,1,25,17
1688,-2,2017,1,25,18
1777,-4,2017,1,25,19
1792,-4,2017,1,25,20
1635,-5,2017,1,25,21
1643,-6,2017,1,25,22
1605,-7,2017,1,25,23
1508,-7,2017,1,26,0
1467,-8,2017,1,26,1
1464,-8,2017,1,26,2
1458,-9,2017,1,26,3
1464,-9,2017,1,26,4
1473,-10,2017,1,26,5
1457,-11,2017,1,26,6
1471,-9,2017,1,26,7
1497,-10,2017,1,26,8
1550,-10,2017,1,26,9
1628,-7,2017,1,26,10
1650,-6,2017,1,26,11
1678,-4,2017,1,26,12
1623,-4,2017,1,26,13
1624,-2,2017,1,26,14
1605,-2,2017,1,26,15
1595,-2,2017,1,26,16
1638,-2,2017,1,26,17
1661,-4,2017,1,26,18
1751,-5,2017,1,26,19
1754,-6,2017,1,26,20
1610,-7,2017,1,26,21
1610,-7,2017,1,26,22
1501,-7,2017,1,26,23
1470,-7,2017,1,27,0
1459,-8,2017,1,27,1
1448,-8,2017,1,27,2
1455,-6,2017,1,27,3
1457,-6,2017,1,27,4
1457,-6,2017,1,27,5
1460,-6,2017,1,27,6
1471,-7,2017,1,27,7
1508,-6,2017,1,27,8
1538,-5,2017,1,27,9
1624,-2,2017,1,27,10
1651,-2,2017,1,27,11
1665,0,2017,1,27,12
1614,0,2017,1,27,13
1614,1,2017,1,27,14
1611,2,2017,1,27,15
1594,2,2017,1,27,16
1622,0,2017,1,27,17
1656,-1,2017,1,27,18
1753,-3,2017,1,27,19
1747,-3,2017,1,27,20
1694,-5,2017,1,27,21
1700,-5,2017,1,27,22
1594,-5,2017,1,27,23
1451,-5,2017,1,28,0
1440,-4,2017,1,28,1
1449,-7,2017,1,28,2
1446,-8,2017,1,28,3
1446,-7,2017,1,28,4
1454,-7,2017,1,28,5
1454,-6,2017,1,28,6
1472,-6,2017,1,28,7
1491,-6,2017,1,28,8
1501,-6,2017,1,28,9
1814,-6,2017,1,28,10
1892,-6,2017,1,28,11
1880,-7,2017,1,28,12
1912,-7,2017,1,28,13
1854,-6,2017,1,28,14
1851,-6,2017,1,28,15
1608,-6,2017,1,28,16
1674,-6,2017,1,28,17
1650,-7,2017,1,28,18
1670,-8,2017,1,28,19
1765,-9,2017,1,28,20
1619,-10,2017,1,28,21
1633,-10,2017,1,28,22
1548,-11,2017,1,28,23
1505,-11,2017,1,29,0
1511,-11,2017,1,29,1
1475,-11,2017,1,29,2
1475,-11,2017,1,29,3
1470,-12,2017,1,29,4
1481,-12,2017,1,29,5
1446,-12,2017,1,29,6
1491,-12,2017,1,29,7
1522,-13,2017,1,29,8
1560,-12,2017,1,29,9
1655,-11,2017,1,29,10
1671,-10,2017,1,29,11
1640,-8,2017,1,29,12
1561,-6,2017,1,29,13
1613,-3,2017,1,29,14
1607,-3,2017,1,29,15
1594,-3,2017,1,29,16
1657,-3,2017,1,29,17
1755,-5,2017,1,29,18
1759,-6,2017,1,29,19
1760,-7,2017,1,29,20
1621,-9,2017,1,29,21
1646,-10,2017,1,29,22
1502,-10,2017,1,29,23
1484,-11,2017,1,30,0
1463,-12,2017,1,30,1
1458,-12,2017,1,30,2
1450,-12,2017,1,30,3
1481,-13,2017,1,30,4
1492,-13,2017,1,30,5
1482,-14,2017,1,30,6
1512,-14,2017,1,30,7
1504,-14,2017,1,30,8
1598,-13,2017,1,30,9
1679,-9,2017,1,30,10
1686,-7,2017,1,30,11
1699,-4,2017,1,30,12
1627,-2,2017,1,30,13
1624,-1,2017,1,30,14
1615,0,2017,1,30,15
1612,1,2017,1,30,16
1687,-1,2017,1,30,17
1740,-3,2017,1,30,18
1922,-3,2017,1,30,19
1795,-3,2017,1,30,20
1656,-4,2017,1,30,21
1641,-6,2017,1,30,22
1561,-7,2017,1,30,23
1558,-7,2017,1,31,0
1526,-7,2017,1,31,1
1514,-5,2017,1,31,2
1481,-2,2017,1,31,3
1480,-2,2017,1,31,4
1462,-1,2017,1,31,5
1470,-1,2017,1,31,6
1488,-1,2017,1,31,7
1503,1,2017,1,31,8
1505,2,2017,1,31,9
1592,1,2017,1,31,10
1645,0,2017,1,31,11
1554,0,2017,1,31,12
1549,3,2017,1,31,13
1558,1,2017,1,31,14
1530,2,2017,1,31,15
1535,2,2017,1,31,16
1621,2,2017,1,31,17
1687,1,2017,1,31,18
1679,1,2017,1,31,19
1688,0,2017,1,31,20
1640,0,2017,1,31,21
1623,0,2017,1,31,22
1578,0,2017,1,31,23
1533,0,2017,2,1,0
1490,-2,2017,2,1,1
1497,-3,2017,2,1,2
1485,-3,2017,2,1,3
1490,-3,2017,2,1,4
1490,-3,2017,2,1,5
1499,-4,2017,2,1,6
1518,-4,2017,2,1,7
1551,-4,2017,2,1,8
1594,-4,2017,2,1,9
1598,-4,2017,2,1,10
1591,-4,2017,2,1,11
1599,-4,2017,2,1,12
1590,-3,2017,2,1,13
1580,-4,2017,2,1,14
1579,-4,2017,2,1,15
1571,-4,2017,2,1,16
1610,-5,2017,2,1,17
1662,-5,2017,2,1,18
1675,-6,2017,2,1,19
1672,-7,2017,2,1,20
1671,-6,2017,2,1,21
1654,-6,2017,2,1,22
1531,-7,2017,2,1,23
1527,-7,2017,2,2,0
1530,-7,2017,2,2,1
1480,-7,2017,2,2,2
1482,-8,2017,2,2,3
1487,-8,2017,2,2,4
1452,-10,2017,2,2,5
1459,-9,2017,2,2,6
1483,-10,2017,2,2,7
1503,-10,2017,2,2,8
1548,-10,2017,2,2,9
1551,-10,2017,2,2,10
1565,-8,2017,2,2,11
1582,-6,2017,2,2,12
1575,-5,2017,2,2,13
1576,-5,2017,2,2,14
1583,-4,2017,2,2,15
1566,-4,2017,2,2,16
1568,-4,2017,2,2,17
1608,-5,2017,2,2,18
1611,-6,2017,2,2,19
1700,-8,2017,2,2,20
1690,-9,2017,2,2,21
1625,-9,2017,2,2,22
1522,-10,2017,2,2,23
1504,-7,2017,2,3,0
1443,-7,2017,2,3,1
1443,-8,2017,2,3,2
1439,-9,2017,2,3,3
1444,-10,2017,2,3,4
1428,-9,2017,2,3,5
1428,-10,2017,2,3,6
1471,-10,2017,2,3,7
1491,-10,2017,2,3,8
1569,-9,2017,2,3,9
1609,-9,2017,2,3,10
1630,-7,2017,2,3,11
1641,-7,2017,2,3,12
1622,-5,2017,2,3,13
1557,-4,2017,2,3,14
1561,-4,2017,2,3,15
1569,-4,2017,2,3,16
1594,-4,2017,2,3,17
1590,-5,2017,2,3,18
1628,-7,2017,2,3,19
1628,-8,2017,2,3,20
1633,-8,2017,2,3,21
1613,-9,2017,2,3,22
1568,-9,2017,2,3,23
1480,-8,2017,2,4,0
1441,-8,2017,2,4,1
1440,-9,2017,2,4,2
1435,-9,2017,2,4,3
1422,-11,2017,2,4,4
1479,-10,2017,2,4,5
1488,-11,2017,2,4,6
1511,-11,2017,2,4,7
1532,-10,2017,2,4,8
1582,-9,2017,2,4,9
1595,-7,2017,2,4,10
1595,-5,2017,2,4,11
1628,-2,2017,2,4,12
1613,0,2017,2,4,13
1596,1,2017,2,4,14
1620,1,2017,2,4,15
1604,1,2017,2,4,16
1561,2,2017,2,4,17
1652,0,2017,2,4,18
1747,-2,2017,2,4,19
1754,-4,2017,2,4,20
1658,-3,2017,2,4,21
1634,-5,2017,2,4,22
1514,-5,2017,2,4,23
1518,-6,2017,2,5,0
1515,-6,2017,2,5,1
1484,-6,2017,2,5,2
1474,-5,2017,2,5,3
1468,-2,2017,2,5,4
1444,3,2017,2,5,5
1442,2,2017,2,5,6
1482,1,2017,2,5,7
1483,1,2017,2,5,8
1534,0,2017,2,5,9
1544,-2,2017,2,5,10
1696,-1,2017,2,5,11
1644,0,2017,2,5,12
1529,2,2017,2,5,13
1512,2,2017,2,5,14
1517,1,2017,2,5,15
1470,2,2017,2,5,16
1505,2,2017,2,5,17
1647,-1,2017,2,5,18
1789,-1,2017,2,5,19
1834,-3,2017,2,5,20
1730,-2,2017,2,5,21
1622,-2,2017,2,5,22
1498,-1,2017,2,5,23
1497,-1,2017,2,6,0
1496,1,2017,2,6,1
1470,0,2017,2,6,2
1467,-2,2017,2,6,3
1474,-4,2017,2,6,4
1489,-4,2017,2,6,5
1517,-5,2017,2,6,6
1532,-6,2017,2,6,7
1556,-6,2017,2,6,8
1610,-6,2017,2,6,9
1665,-6,2017,2,6,10
1656,-5,2017,2,6,11
1669,-5,2017,2,6,12
1648,-4,2017,2,6,13
1616,-4,2017,2,6,14
1643,-5,2017,2,6,15
1586,-6,2017,2,6,16
1614,-7,2017,2,6,17
1677,-8,2017,2,6,18
1770,-10,2017,2,6,19
1890,-16,2017,2,6,20
1762,-16,2017,2,6,21
1565,-17,2017,2,6,22
1525,-17,2017,2,6,23
1481,-18,2017,2,7,0
1423,-18,2017,2,7,1
1353,-18,2017,2,7,2
1376,-18,2017,2,7,3
1315,-17,2017,2,7,4
1438,-18,2017,2,7,5
1429,-17,2017,2,7,6
1444,-18,2017,2,7,7
1470,-18,2017,2,7,8
1550,-17,2017,2,7,9
1561,-17,2017,2,7,10
1738,-14,2017,2,7,11
1735,-13,2017,2,7,12
1498,-10,2017,2,7,13
1504,-9,2017,2,7,14
1476,-8,2017,2,7,15
1510,-7,2017,2,7,16
1532,-7,2017,2,7,17
1634,-9,2017,2,7,18
1758,-10,2017,2,7,19
1770,-10,2017,2,7,20
1777,-13,2017,2,7,21
1775,-12,2017,2,7,22
1582,-12,2017,2,7,23
1482,-12,2017,2,8,0
1456,-14,2017,2,8,1
1445,-14,2017,2,8,2
1497,-15,2017,2,8,3
1476,-15,2017,2,8,4
1476,-16,2017,2,8,5
1427,-15,2017,2,8,6
1457,-15,2017,2,8,7
1472,-15,2017,2,8,8
1515,-13,2017,2,8,9
1629,-12,2017,2,8,10
1732,-10,2017,2,8,11
1752,-9,2017,2,8,12
1748,-8,2017,2,8,13
1612,-7,2017,2,8,14
1635,-7,2017,2,8,15
1645,-7,2017,2,8,16
1662,-8,2017,2,8,17
1688,-10,2017,2,8,18
1776,-10,2017,2,8,19
1846,-12,2017,2,8,20
1715,-13,2017,2,8,21
1620,-13,2017,2,8,22
1512,-15,2017,2,8,23
1496,-15,2017,2,9,0
1483,-16,2017,2,9,1
1489,-15,2017,2,9,2
1470,-17,2017,2,9,3
1483,-17,2017,2,9,4
1449,-17,2017,2,9,5
1432,-18,2017,2,9,6
